stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,DogsAllowed,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi
3.924050633,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,-1
3.235294118,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4.8,0,-1,1,0,0,1,0,0,-1,-1,1,1,-1,0,1,2
4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4.292682927,0,1,0,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.805555556,0,1,0,1,0,1,-1,-2,1,-1,1,2,1,0,1,2
2.909090909,0,0,0,0,0,1,1,0,0,-1,1,2,-1,0,1,2
3,0,0,1,0,0,1,1,2,1,0,1,1,-1,0,1,2
3.874141876,2,1,0,1,0,1,-1,1,-1,-1,-1,2,1,1,1,2
3.874799358,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.205882353,2,1,0,1,0,1,-1,1,1,1,1,2,1,0,1,2
4.227678571,1,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
3.323943662,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,2
4.113513514,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
3.837837838,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
4.380952381,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0
2.945121951,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
4.160714286,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3.6875,2,1,0,1,0,1,1,1,-1,-1,1,2,1,0,1,-1
4.333333333,0,0,0,0,0,1,0,0,0,-1,1,0,-1,0,0,0
2.97826087,2,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,1
3.72688172,0,1,1,0,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.529411765,0,1,0,0,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.504424779,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,2
3.5,0,-1,1,0,0,1,0,0,-1,-1,-1,1,-1,0,1,0
3.863636364,1,0,1,1,0,1,0,2,1,-1,1,2,-1,0,1,0
1.512195122,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,-1,1,2
3.892857143,2,1,0,1,0,1,-1,2,1,-1,1,2,1,0,1,-1
1.909090909,0,-1,0,0,0,1,1,0,1,1,-1,2,1,0,1,2
5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3.806451613,0,1,1,1,0,1,1,2,-1,-1,1,2,-1,0,1,-1
4.642857143,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,2
4.177722772,2,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.434782609,0,1,1,0,0,1,1,1,-1,-1,1,1,1,1,1,0
4.470588235,0,1,0,1,-1,-1,-1,1,1,-1,1,3,1,1,-1,-1
4.925619835,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,1,1,2
3,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
3.575,0,1,1,1,0,1,1,2,1,1,1,1,-1,0,1,-1
3.888888889,2,-1,0,0,-1,-1,-1,1,1,-1,-1,3,1,1,-1,2
2.8,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.243478261,2,-1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
4.271477663,1,1,1,1,0,1,1,1,1,1,-1,1,-1,0,1,2
4.567375887,1,1,1,1,-1,-1,1,1,-1,-1,1,2,-1,-1,1,2
4.185185185,2,1,1,1,-1,-1,-1,1,1,-1,1,2,1,1,1,2
3.944625407,2,-1,0,1,-1,1,1,1,1,-1,1,2,1,1,1,2
4.261538462,0,1,0,1,0,1,-1,1,1,-1,-1,1,-1,0,1,2
2,0,-1,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,0
3.557275542,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.858672377,0,1,1,1,0,1,-1,1,1,1,-1,2,-1,0,1,-1
2.8,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,1,1,2
2.857142857,0,-1,1,0,0,1,-1,1,1,-1,1,2,-1,0,1,2
4.081818182,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3,2,1,1,1,-1,1,1,1,-1,-1,1,3,1,1,1,2
3.071428571,0,0,0,1,0,1,-1,2,-1,-1,1,1,0,0,1,2
1.615384615,0,-1,0,0,0,1,-1,1,-1,-1,1,2,-1,0,-1,2
3.486486486,0,-1,1,1,0,1,-1,2,-1,-1,1,1,-1,0,1,2
3.396825397,2,1,1,0,0,0,1,0,1,0,1,2,-1,0,1,2
1.727272727,2,0,0,0,0,-1,0,-2,1,-1,1,3,1,0,-1,-1
2.666666667,0,-1,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,0
3.772222222,2,1,1,1,-1,-1,1,1,1,1,1,2,-1,1,1,2
3.224489796,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,2
3.666666667,1,0,0,1,0,1,1,1,-1,-1,-1,2,0,0,1,-1
2.974358974,2,1,1,0,0,-1,1,1,-1,-1,1,2,-1,1,1,-1
2.960526316,2,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,2
4.163551402,0,1,0,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.026221692,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.75,0,1,0,1,1,1,-1,1,1,-1,1,1,-1,-1,1,2
4.75,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1
2.84057971,0,-1,1,0,0,1,-1,1,1,-1,1,1,-1,0,1,2
5,2,0,0,0,0,0,-1,2,1,0,1,2,0,1,0,0
3.083333333,2,-1,1,0,0,1,1,1,-1,-1,-1,2,-1,0,1,2
3.2,0,-1,1,0,0,1,-1,0,-1,-1,1,3,-1,0,1,2
3.75,0,0,0,0,0,1,0,0,0,-1,1,2,0,0,1,0
1,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.34264232,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.586206897,0,1,0,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
3.666666667,0,-1,1,0,0,1,-1,1,1,1,1,2,-1,-1,1,2
3.65,2,1,1,0,0,1,-1,2,-1,1,1,2,1,1,1,-1
3.622222222,0,1,0,0,0,1,-1,1,1,-1,1,1,-1,1,1,2
2.815789474,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.301587302,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0
2.9,0,0,1,0,0,1,0,2,-1,-1,1,1,-1,0,1,-1
4.727272727,0,1,0,0,0,1,1,0,-1,0,-1,2,-1,0,1,0
4.161290323,2,1,0,1,0,-1,-1,0,-1,-1,1,2,1,0,1,-1
3.28,2,0,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.352272727,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.393162393,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.127272727,0,1,1,1,0,1,-1,2,1,-1,-1,1,-1,1,1,-1
3.505747126,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3.689655172,2,-1,0,1,0,1,1,1,1,-1,1,2,-1,0,1,2
1.4,0,-1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
3.803571429,2,1,0,1,1,1,-1,2,1,-1,1,2,1,1,1,2
3.978873239,0,1,1,1,0,1,-1,1,1,-1,-1,1,-1,-1,1,2
2.25,0,0,0,0,0,1,0,0,0,-1,1,2,1,0,1,0
1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,0
2.540540541,0,1,0,0,0,1,1,-2,-1,-1,1,2,-1,1,1,2
2.5,0,1,1,1,0,1,-1,2,1,-1,1,2,-1,-1,1,2
3.545454545,0,1,0,1,0,1,1,1,-1,-1,1,2,-1,1,1,2
4.611111111,0,0,1,1,0,1,-1,2,1,0,1,1,-1,0,0,2
3.533333333,2,-1,1,0,0,-1,1,1,1,-1,1,2,-1,1,1,2
4.027777778,2,1,0,1,0,-1,-1,-2,-1,-1,1,3,1,1,-1,-1
2.168674699,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.25,0,1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,0,1,-1
2.37037037,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,2
3,0,1,1,0,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
3.755102041,0,1,1,1,0,1,1,2,-1,-1,1,1,-1,0,1,-1
1.979381443,0,1,1,1,0,1,-1,1,1,-1,-1,1,-1,0,1,2
4,0,-1,0,0,0,1,-1,2,-1,-1,1,1,-1,-1,1,-1
3.4,2,1,0,1,-1,1,1,2,-1,-1,1,2,1,1,1,2
4.041666667,2,1,0,1,0,1,1,2,-1,-1,1,2,1,1,1,2
3.643410853,2,1,1,1,1,-1,1,1,1,-1,1,2,-1,-1,1,2
3.740863787,2,1,1,1,1,1,1,1,1,-1,1,2,1,1,1,2
4.652173913,0,1,1,1,0,1,1,2,1,1,1,1,-1,-1,1,2
3.375,0,0,1,1,0,1,1,2,1,-1,1,1,-1,0,1,-1
4.54950495,0,1,1,1,-1,1,-1,1,-1,-1,-1,2,-1,1,1,2
3.5,2,1,1,1,-1,-1,-1,1,1,-1,1,2,1,1,1,-1
3.235294118,1,1,0,1,0,1,-1,1,1,1,1,2,-1,1,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.571428571,0,1,0,0,0,-1,-1,2,-1,-1,1,2,1,1,1,2
4.142011834,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,2
4.833333333,0,0,0,0,0,1,-1,1,-1,-1,1,1,-1,0,1,0
4.401587302,2,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,-1
4.083333333,0,1,1,1,-1,1,-1,0,1,1,1,2,-1,-1,1,2
4.571428571,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2.689655172,0,1,0,0,0,1,-1,1,1,-1,1,2,-1,-1,1,2
3.230769231,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
2.96875,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4.338983051,1,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,2
3,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2.359375,0,1,1,1,0,1,-1,2,-1,-1,1,2,-1,0,1,2
2.619047619,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.2,0,0,1,0,0,0,1,2,0,-1,0,1,-1,0,1,-1
4.769230769,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,2
4.866666667,0,-1,0,1,-1,1,-1,2,-1,-1,-1,1,-1,-1,1,-1
3.414285714,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,2
2.949152542,2,-1,1,1,0,1,1,1,1,-1,1,2,1,0,1,-1
2.666666667,0,0,1,0,0,-1,0,0,0,-1,1,2,-1,0,1,0
1.75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1
3.347826087,2,1,0,0,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.857142857,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,2
3.964365256,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
3.271428571,2,0,1,1,0,1,1,2,1,0,1,1,-1,0,1,-1
3.8,0,1,0,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,2
3.470588235,0,0,0,0,0,1,-1,1,-1,-1,1,2,-1,1,1,0
2.789473684,2,1,0,1,-1,1,1,1,1,-1,1,2,1,1,1,2
2.857142857,2,-1,0,0,0,1,-1,2,1,-1,1,3,1,0,-1,-1
3.895833333,0,1,1,0,0,1,1,1,1,-1,1,2,-1,1,1,-1
4.465753425,1,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
4.068571429,0,0,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
2.833333333,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0
3.9,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,1,0
3.636363636,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.761904762,0,1,1,1,0,1,1,2,1,-1,1,1,-1,-1,1,2
2.863636364,2,-1,0,1,0,-1,-1,1,1,-1,1,2,1,1,-1,-1
3.981132075,0,1,1,1,0,1,1,2,-1,-1,1,2,-1,0,1,-1
3.643724696,0,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
4.525,0,1,1,1,-1,1,-1,2,1,1,1,1,1,1,1,2
3.096153846,1,1,1,1,0,1,-1,2,-1,1,1,1,-1,-1,1,2
2.882352941,0,0,1,0,-1,0,0,0,0,0,0,2,0,0,0,2
4.192307692,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,1,2
4.039215686,2,1,0,0,0,-1,-1,1,1,-1,1,3,1,0,-1,2
4.5,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,1,0
3.967741935,1,1,1,1,0,1,-1,2,1,-1,1,1,-1,-1,1,2
4.782608696,0,1,1,0,0,1,1,0,1,-1,1,1,-1,0,1,2
3.863636364,1,0,1,1,1,1,-1,0,-1,1,1,2,-1,-1,1,2
3.795986622,0,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,2
3.947368421,0,1,0,1,1,-1,-1,1,1,1,1,2,-1,-1,1,2
3.882352941,1,0,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,0
2.482142857,2,1,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.655172414,0,1,0,0,0,1,-1,2,1,-1,1,2,1,0,0,-1
3.90780809,1,1,1,1,1,1,1,1,-1,1,1,2,-1,1,1,2
2.76,0,1,1,0,0,1,1,1,1,-1,1,2,-1,0,1,2
3.571428571,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
3.997542998,1,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
2.916666667,2,0,1,1,0,1,0,0,1,-1,1,2,-1,0,1,0
3.843023256,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,-1
4.012711864,1,1,1,1,0,1,1,1,1,-1,1,1,-1,1,1,2
3.555555556,0,1,0,1,0,1,1,-1,1,-1,1,2,-1,1,1,2
3.972972973,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,-1,1,-1
3.047619048,1,-1,0,1,-1,1,1,1,-1,-1,1,2,-1,1,1,-1
3.839237057,2,1,1,1,0,1,1,1,-1,1,1,1,1,0,1,2
4.2,0,-1,1,1,-1,1,-1,1,-1,1,-1,2,-1,-1,1,2
4,1,0,1,1,0,1,0,0,-1,-1,1,2,-1,0,1,0
3.480769231,2,1,0,1,0,1,1,1,1,-1,1,2,-1,1,1,2
2.942857143,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.111111111,0,0,-1,0,0,1,1,1,-1,-1,1,1,-1,0,-1,-1
2.553191489,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,2
3.45,0,0,0,0,0,1,-1,2,-1,0,-1,1,-1,-1,1,-1
4.714285714,0,1,1,0,0,1,-1,0,1,-1,1,1,-1,0,1,0
3.888888889,0,-1,0,1,0,1,1,-1,1,-1,1,2,1,0,1,2
4.602076125,2,-1,1,1,-1,1,-1,1,-1,-1,1,2,-1,1,1,2
4.520833333,0,1,1,1,0,-1,-1,1,1,-1,-1,1,-1,-1,1,-1
4.090909091,0,1,1,1,0,1,-1,2,-1,-1,-1,1,-1,0,1,-1
3.990338164,2,1,1,1,0,1,-1,1,1,-1,-1,2,1,1,1,2
3.467422096,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.083333333,2,-1,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.360128617,1,1,1,1,0,1,1,1,-1,1,1,2,1,1,1,-1
2,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0
4.615384615,0,1,1,0,0,1,1,1,-1,-1,-1,1,-1,1,1,-1
3,0,1,1,0,0,1,-1,2,-1,-1,1,1,-1,0,1,-1
2.666666667,0,1,1,0,0,1,-1,1,-1,-1,-1,1,-1,0,1,2
3.6,1,1,0,0,0,1,1,1,1,-1,1,2,-1,1,1,2
3.904761905,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
4.387633769,2,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.5,2,-1,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.974576271,2,-1,1,1,-1,-1,1,1,1,-1,1,2,1,1,1,2
4.42408377,0,1,1,1,0,1,-1,2,1,1,1,2,-1,-1,1,2
5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
3.5,0,1,0,1,0,1,-1,2,1,-1,-1,3,1,1,1,2
4.25,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2
2.666666667,0,0,0,0,0,-1,0,-1,-1,-1,-1,2,1,1,1,0
4.192241379,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
1.666666667,0,0,0,0,0,1,0,0,0,-1,1,0,1,0,-1,0
4.093023256,0,1,-1,1,0,1,-1,1,1,-1,1,1,-1,0,1,-1
2.333333333,0,1,0,1,0,1,-1,1,1,-1,1,2,1,0,-1,-1
3.980952381,1,1,1,1,0,1,-1,2,1,1,1,2,-1,1,1,2
3.083333333,0,1,1,1,0,1,1,2,-1,-1,1,1,-1,0,1,2
3.6,2,1,0,1,-1,1,1,1,1,-1,1,1,1,1,1,2
3.117647059,2,1,0,1,0,1,1,1,1,-1,1,2,1,0,1,-1
2.760416667,2,1,0,1,0,-1,1,1,1,-1,1,2,1,0,1,-1
3.935483871,2,0,1,1,0,-1,1,0,1,-1,1,2,1,0,1,2
3.16,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,1,1,2
3.117647059,0,0,1,0,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.387073864,1,1,1,1,0,1,1,1,1,-1,1,2,-1,-1,1,2
2.823529412,2,0,1,1,0,1,-1,1,1,-1,1,2,1,0,1,-1
3.016393443,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
2.588235294,1,-1,0,1,0,1,-1,2,-1,-1,1,2,-1,0,1,-1
4.125,0,1,1,1,0,1,0,0,1,0,1,1,-1,0,1,2
3.666666667,2,-1,1,1,-1,0,1,0,1,-1,1,3,1,1,1,2
3.2,0,-1,1,1,0,1,-1,1,-1,-1,-1,1,-1,-1,1,2
2.285714286,2,1,0,0,0,1,1,1,1,-1,1,2,1,1,1,-1
3.073732719,2,1,0,1,0,-1,-1,1,1,-1,1,3,1,0,1,2
4.196721311,0,-1,1,0,0,1,-1,1,1,-1,1,2,1,1,1,2
3.986754967,2,1,1,1,-1,1,1,1,1,-1,1,2,1,1,1,2
3.095238095,1,0,1,1,0,1,1,2,-1,-1,1,2,-1,0,1,2
4.304347826,0,1,-1,0,0,1,-1,2,-1,-1,-1,1,-1,1,1,-1
2.171717172,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,1,1,2
3.77,2,-1,1,1,0,1,1,1,-1,-1,1,2,1,1,1,2
4.376175549,2,1,1,1,0,-1,1,1,-1,-1,1,2,1,0,1,2
4,0,-1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
2.897435897,2,1,0,1,-1,1,1,1,1,1,1,2,1,1,1,2
3.705426357,0,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
4.115384615,0,-1,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.246753247,0,1,0,1,0,1,-1,1,1,1,1,2,-1,-1,1,2
3.271186441,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,1,-1
3.763888889,2,1,1,1,1,-1,1,1,1,-1,1,2,-1,1,-1,2
4.543624161,0,1,1,0,0,1,1,1,1,1,1,1,-1,-1,1,2
4.053571429,0,1,0,1,0,1,1,2,-1,-1,1,1,-1,-1,1,2
3.681818182,0,1,1,0,0,1,0,1,1,1,1,1,-1,0,0,0
4.52173913,0,1,1,1,0,-1,-1,2,1,-1,1,3,1,0,-1,2
2.744186047,0,-1,1,0,0,1,-1,0,-1,-1,-1,1,-1,0,-1,2
3.456352023,2,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,-1,-1
2.631578947,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2
3.777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
4.147058824,0,1,1,1,0,1,-1,1,1,-1,-1,2,-1,0,1,-1
2.933333333,0,1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,2
4.7,0,0,0,0,0,1,-1,0,1,-1,-1,1,-1,0,1,0
2.47826087,0,1,0,0,0,1,1,1,-1,-1,1,1,-1,-1,1,2
3.59375,2,1,1,1,-1,1,1,0,-1,-1,1,2,-1,1,1,2
2.833333333,0,0,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,0
2.571428571,0,0,1,1,0,1,1,1,-1,-1,1,2,1,0,1,2
3.722222222,2,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.333333333,2,0,0,1,0,1,1,-1,1,-1,1,2,1,0,1,2
3.65,1,0,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
2.857142857,2,-1,1,1,0,1,1,0,-1,-1,1,2,1,0,1,2
2.888888889,0,0,1,0,0,-1,-1,2,1,1,-1,1,-1,0,1,-1
4.237288136,2,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
4.169067475,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3.713333333,2,1,1,1,0,-1,1,1,1,-1,1,2,1,1,1,-1
3.897435897,0,-1,1,1,0,1,1,2,-1,1,1,1,1,-1,1,2
3.346456693,2,1,1,0,0,1,1,1,1,-1,1,2,1,1,1,2
4.056962025,2,1,1,1,1,-1,1,1,1,1,1,2,1,1,1,2
2.553884712,2,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,-1,2
3,2,1,0,1,-1,1,1,-1,1,-1,1,2,1,1,1,2
3.218390805,1,-1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,-1
3.6,2,-1,1,0,0,-1,1,0,-1,-1,1,1,-1,0,1,2
2.444444444,1,1,0,1,0,1,1,2,-1,-1,1,1,-1,0,1,0
3.597765363,2,1,1,1,0,1,-1,1,-1,-1,1,1,1,0,1,2
3.515151515,0,-1,0,1,0,1,1,1,-1,-1,1,2,-1,1,1,-1
4.078431373,0,1,0,1,0,1,1,1,1,-1,-1,2,1,1,1,2
3.129032258,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,2
3.666666667,0,0,0,0,0,1,0,0,0,-1,1,1,-1,-1,1,2
2.981651376,1,1,0,1,-1,1,1,1,-1,-1,1,2,-1,1,1,2
2.555555556,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4.49122807,2,1,1,1,1,1,1,2,1,-1,1,1,-1,-1,1,2
3.235294118,0,-1,1,1,0,1,-1,1,1,-1,1,1,-1,1,1,2
3.753623188,0,1,1,1,0,1,-1,2,1,-1,-1,2,-1,-1,1,2
3.856435644,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
4.4,0,1,0,1,0,1,-1,-1,-1,-1,1,1,-1,-1,1,2
3.274509804,1,1,0,0,0,1,1,2,-1,-1,-1,1,-1,0,1,-1
3.454545455,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,-1,0
4.672801636,0,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1
4.372262774,0,1,1,1,0,-1,-1,2,1,-1,1,1,-1,-1,1,2
3.666666667,0,0,0,1,0,1,-1,1,1,-1,-1,2,-1,0,1,0
3.4375,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.886363636,0,1,-1,1,0,1,-1,1,1,-1,-1,2,-1,1,1,2
3.54028436,2,1,0,1,0,1,1,1,1,-1,1,2,-1,1,1,2
2.2,0,0,1,0,0,-1,-1,2,-1,1,-1,1,0,0,1,0
4.142857143,0,-1,0,1,-1,1,1,1,-1,1,1,1,-1,-1,1,2
2.4,0,1,1,0,0,1,0,0,0,-1,1,1,-1,0,1,0
3.166666667,0,0,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.833333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
2.75,0,1,0,0,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.395348837,2,1,0,1,0,1,-1,1,-1,-1,-1,2,-1,1,1,-1
2,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.355140187,0,1,1,1,0,1,1,1,1,1,-1,1,-1,0,1,2
2.682926829,0,1,1,1,0,1,-1,1,1,1,1,1,-1,-1,1,2
4.241666667,0,-1,1,1,0,1,-1,2,1,-1,1,1,-1,-1,1,2
3.651053864,2,1,1,1,0,-1,1,-1,1,-1,1,2,-1,1,1,-1
2.875,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3.657142857,0,0,1,1,0,1,1,2,1,-1,1,1,-1,0,1,2
4.052631579,2,0,0,1,0,1,-1,2,1,-1,1,3,1,0,-1,-1
3,0,-1,1,0,0,1,-1,2,-1,1,1,1,-1,-1,1,-1
3.29245283,2,1,1,1,0,-1,-1,1,-1,-1,1,2,1,1,1,2
4.666666667,0,1,0,0,-1,0,-1,0,-1,-1,1,2,1,-1,1,-1
4.383495146,1,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
3.357142857,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,2
3.732142857,1,0,1,1,1,1,1,0,1,-1,1,2,-1,0,1,0
3.666666667,0,1,0,0,0,1,1,2,0,0,1,2,-1,1,1,2
4.106382979,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
4.285714286,0,0,1,1,0,1,1,2,-1,-1,1,1,1,1,1,0
3.092105263,2,1,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.5,2,0,1,1,0,1,0,0,-1,-1,1,2,1,0,1,0
2.391304348,0,0,1,1,0,1,0,2,-1,-1,1,1,-1,0,1,2
3.6,0,1,1,1,0,1,1,0,-1,-1,1,1,-1,1,1,2
3.239130435,0,1,1,1,-1,1,1,-1,-1,1,1,1,-1,0,1,2
3.657142857,2,1,0,0,0,-1,-1,-2,1,-1,1,2,1,0,1,2
4.5,2,1,1,0,0,1,1,0,1,-1,1,1,-1,1,1,2
4.267676768,0,1,-1,1,0,1,-1,1,1,-1,-1,1,-1,-1,1,-1
3.490566038,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,2
3.412969283,2,1,1,1,0,1,-1,1,-1,-1,1,2,1,1,1,2
3.545454545,1,1,0,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
